                     objid  nvote  spiral  elliptical  uncertain          ra       dec  petror90_r   expAB_r          u          g          r          i        u-g
11909  1237662267539456445     39       0           0          1  233.088025  4.959003    10.54732  0.422007  17.143950  16.013350  15.677200  15.472150   1.130600
11910  1237662267539587400     34       1           0          0  233.340553  4.933949    11.50805  0.271634  18.124510  16.246050  15.335900  14.876460   1.878460
11911  1237662267539652870     55       0           1          0  233.439725  4.948397    16.94240  0.889455  18.679050  16.789150  15.787690  15.353320   1.889900
11912  1237662267539783693     30       0           1          0  233.735184  4.958841    14.68966  0.674950  16.966420  15.164070  14.366290  13.987900   1.802350
11913  1237662267539849444     31       1           0          0  233.869684  4.750703    11.50556  0.263726  18.797460  17.154980  16.318710  15.856750   1.642480
11914  1237662267539980622     63       1           0          0  234.223150  4.703462    11.05282  0.425279  17.413870  15.901450  15.161820  14.792960   1.512420
11915  1237662267540111464     32       1           0          0  234.544427  4.780396    22.74504  0.640357  16.307340  14.996650  14.355370  14.032650   1.310690
11916  1237662267540504900     23       0           1          0  235.360447  4.731996    14.44382  0.762298  18.834930  16.746900  15.701030  15.255260   2.088030
11917  1237662267540766902     27       1           0          0  236.042694  4.660035    10.76966  0.271226  18.514270  16.512870  15.759280  15.320480   2.001400
11918  1237662267540897845     33       1           0          0  236.285886  4.612284    12.97334  0.429514  17.257790  15.689450  14.965580  14.557180   1.568340
11919  1237662267542274198     26       0           0          1  239.466714  4.262311    16.14337  0.526211  16.860320  14.977510  14.144250  13.770970   1.882810
11920  1237662267542798590     27       1           0          0  240.613321  4.242464    14.67561  0.441542  17.344710  15.726500  14.923980  14.522450   1.618210
11921  1237662268075999486     71       1           0          0  232.272151  5.410073    14.61256  0.550003  17.623460  16.346390  15.841790  15.553820   1.277070
11922  1237662268076523582     40       1           0          0  233.461029  5.273700    20.49740  0.628838  17.168680  15.150110  14.305170  13.846540   2.018570
11923  1237662268077441499     42       1           0          0  235.628629  5.085180    10.54648  0.615979  18.299250  17.206910  16.841870  16.629610   1.092340
11924  1237662268077637973     28       1           0          0  236.090984  5.030885    10.25995  0.864277  17.601030  16.232760  15.620900  15.296030   1.368270
11925  1237662268077703484     28       1           0          0  236.167832  4.975871    13.75882  0.623335  17.360200  15.987960  15.376660  15.048350   1.372240
11926  1237662268079473026     29       0           1          0  240.212130  4.557433    10.56719  0.915770  18.599370  16.720920  15.808850  15.394990   1.878450
11927  1237662268079800336     48       0           0          1  240.931538  4.543277    10.36972  0.160690  18.725030  17.338500  16.857610  16.602180   1.386530
11928  1237662268079801088     29       1           0          0  241.038672  4.451290    11.23636  0.930951  18.468150  17.447170  17.033960  16.769040   1.020980
11929  1237662268612739448     31       1           0          0  232.030279  5.791389    11.26399  0.340201  17.322140  15.768730  15.074300  14.698920   1.553410
11930  1237662268612936011     48       1           0          0  232.545587  5.838484    16.25371  0.677453  16.555950  15.546260  15.174680  15.018640   1.009690
11931  1237662268613591337     28       1           0          0  233.973540  5.765728    10.40203  0.333715  17.869270  16.172700  15.367990  14.976150   1.696570
11932  1237662268613722234     28       1           0          0  234.324079  5.714737    12.52698  0.594359  17.962340  16.295000  15.501800  15.087860   1.667340
11933  1237662268614443405     28       0           0          1  235.968152  5.462063    12.05398  0.864734  18.305780  16.359680  15.439550  15.037270   1.946100
11934  1237662268616933791     28       0           0          1  241.642396  4.933273    13.31354  0.865173  19.525350  17.532800  16.513040  16.094620   1.992550
11935  1237662269150986616     37       0           1          0  235.232323  5.933189    19.34317  0.916673  17.221020  15.378570  14.572090  14.198020   1.842450
11936  1237662269151052164     42       1           0          0  235.459789  5.853737    23.57850  0.829765  16.964570  15.347310  14.645250  14.250700   1.617260
11937  1237671260656959599     39       0           0          1  122.637421  7.692876    10.25249  0.566582  19.125470  17.026490  16.014980  15.566350   2.098980
11938  1237662637451772001     28       0           1          0  245.883842  7.851190    16.11053  0.681145  16.527990  14.648770  13.821050  13.435660   1.879220
11939  1237662637451772498     73       0           0          1  245.906684  7.741230    11.77753  0.207236  19.061900  17.576450  17.277880  17.050710   1.485450
11940  1237662637985235093     35       0           1          0  238.313791  9.799551    17.01640  0.772323  17.701930  15.691990  14.812230  14.390840   2.009940
11941  1237662637985825147     39       0           0          1  239.643845  9.527540    13.81043  0.742109  18.669090  16.347720  15.382810  14.932850   2.321370
11942  1237668330961633322     31       0           0          1  236.940284  9.977326    14.95269  0.525649  17.326520  16.330760  15.915600  15.708330   0.995760
11943  1237668330961961110     29       1           0          0  237.768119  9.732596    16.81030  0.707926  17.076690  15.753130  15.198240  14.899540   1.323560
11944  1237668330962092431     33       1           0          0  237.985260  9.688313    11.64537  0.156062  19.159620  17.665880  16.995640  16.590220   1.493740
11945  1237668330962616382     25       1           0          0  239.139842  9.411477    10.59206  0.918723  17.962950  16.668780  16.108190  15.776660   1.294170
11946  1237668330962747476     28       0           1          0  239.477363  9.409923    14.05035  0.914668  16.768740  14.889840  14.041870  13.639040   1.878900
11947  1237668330963665286     28       0           1          0  241.506589  8.946242    10.52937  0.926304  19.758010  17.693570  16.440170  15.980440   2.064440
11948  1237668330963992815     26       0           0          1  242.336433  8.763225    27.40997  0.734609  16.197670  14.753400  14.314920  14.116990   1.444270
11949  1237668330964451758     52       1           0          0  243.313004  8.534793    11.16914  0.184722  19.165510  17.559990  16.831180  16.435070   1.605520
11950  1237668348145303591     45       0           1          0  236.175649  9.989232    11.04171  0.525115  20.620600  18.096970  16.665320  16.165040   2.523630
11951  1237668348145434745     39       1           0          0  236.585478  9.995554    12.03974  0.955869  17.691200  16.314410  15.660170  15.311410   1.376790
11952  1237668348149039334     33       0           1          0  244.530655  7.832568    10.27169  0.763395  19.161180  17.200920  16.091210  15.609040   1.960260
11953  1237668348149432530     55       0           0          1  245.530502  7.699228    11.05325  0.967028  18.120290  16.901660  16.382210  16.085910   1.218630
11954  1237668348685910624     62       0           1          0  244.771576  8.318079    14.19927  0.840613  18.974040  16.931920  15.917040  15.472500   2.042120
11955  1237668348686303838     19       1           0          0  245.640848  8.007219    10.13985  0.205571  18.326490  16.970930  16.445890  16.142670   1.355560
11956  1237668348686434889     31       0           0          1  245.913309  7.852595    13.03290  0.566466  17.548420  15.647130  14.779570  14.350690   1.901290
11957  1237667729657168390     34       0           1          0  122.008495  9.696536    11.19710  0.879502  18.669020  16.747960  15.761030  15.339800   1.921060
11958  1237667729657233581     35       1           0          0  122.069683  9.702018    13.69828  0.624899  18.864520  17.081070  16.226030  15.809040   1.783450
11959  1237667730193449463     32       1           0          0  120.475485  9.625861    24.76678  0.778726  15.971300  14.310090  13.564420  13.186350   1.661210
11960  1237667730193580409     27       0           0          1  120.766257  9.679645    13.11896  0.931772  16.745900  15.549520  14.976940  14.662910   1.196380
11961  1237667730193580632     67       0           0          1  120.865173  9.709967    12.66179  0.640705  17.135740  15.937580  15.359630  15.043940   1.198160
11962  1237667730193711133     62       1           0          0  121.025691  9.814481    23.14076  0.894257  16.345010  14.638170  13.915360  13.541130   1.706840
11963  1237667730730189438     24       0           1          0  120.165059  9.798101    16.05015  0.915752  17.518420  15.515140  14.629560  14.211840   2.003280
11964  1237667730730320042     30       1           0          0  120.400965  9.875236    19.38431  0.387718  18.523060  16.470060  15.515450  14.983430   2.053000
11965  1237667730730320564     28       0           0          1  120.442386  9.953596    10.92399  0.674175  17.452210  16.520930  16.196550  16.080610   0.931280
11966  1237667781196775896     55       0           0          1  121.035484  8.992290    12.21743  0.762218  18.704680  17.174310  16.468130  16.147750   1.530370
